train_sample_size,N,n_components,ro,linreg,pcr,pls
300.0,100.0,20.0,0.2,0.9999775023538906,0.2893683934921395,0.9999775012285766
300.0,100.0,10.0,0.2,0.9999775023538906,0.08967251271576937,0.999946968649112
300.0,100.0,1.0,0.2,0.9999775023538906,0.01885693201888916,0.30068306142418955
200.0,100.0,100.0,0.2,0.9999689551875454,0.9999689551875454,0.999968841763845
200.0,100.0,50.0,0.2,0.9999689551875454,0.5483287080414782,0.9999689551872332
200.0,100.0,33.0,0.2,0.9999689551875454,0.38178813886333496,0.9999689528281139
200.0,100.0,20.0,0.2,0.9999689551875454,0.2036581633311012,0.9999684213028784
200.0,100.0,10.0,0.2,0.9999689551875454,0.05267786641405048,0.9993718474609827
200.0,100.0,1.0,0.2,0.9999689551875454,0.009543154172823809,0.43870579649947905
100.0,100.0,100.0,0.2,0.9050339131964942,0.9148129317774638,0.9235720567943486
100.0,100.0,50.0,0.2,0.9050339131964942,0.5363351461676198,0.8757392060747201
100.0,100.0,33.0,0.2,0.9050339131964942,0.3799150773343559,0.8528124064435267
100.0,100.0,20.0,0.2,0.9050339131964942,0.24637979681338396,0.842349871917561
100.0,100.0,10.0,0.2,0.9050339131964942,0.14597782021659733,0.8139192006210805
100.0,100.0,1.0,0.2,0.9050339131964942,0.03014009308954324,0.2312554048466613
1000.0,100.0,100.0,0.5,0.9999858219841649,0.9999858219841649,0.9999855054744248
1000.0,100.0,50.0,0.5,0.9999858219841649,0.7791000863430311,0.999985821984164
1000.0,100.0,33.0,0.5,0.9999858219841649,0.715657739737513,0.9999858219841649
1000.0,100.0,20.0,0.5,0.9999858219841649,0.6464322694887692,0.9999858219841606
1000.0,100.0,10.0,0.5,0.9999858219841649,0.5834263961885704,0.9999858155815312
1000.0,100.0,1.0,0.5,0.9999858219841649,0.5459002510351924,0.5611986483254328
500.0,100.0,100.0,0.5,0.999983549084435,0.999983549084435,0.9999835470786886
500.0,100.0,50.0,0.5,0.999983549084435,0.7850629963144604,0.999983549084435
500.0,100.0,33.0,0.5,0.999983549084435,0.7255620834710359,0.9999835490844352
500.0,100.0,20.0,0.5,0.999983549084435,0.6661686775806936,0.9999835491009992
500.0,100.0,10.0,0.5,0.999983549084435,0.6463265405301535,0.9999833395340704
500.0,100.0,1.0,0.5,0.999983549084435,0.5471851203945142,0.5627211647345891
300.0,100.0,100.0,0.5,0.9999805863408227,0.9999805863408227,0.9999804786136971
300.0,100.0,50.0,0.5,0.9999805863408227,0.7944829160691262,0.9999805863408228
300.0,100.0,33.0,0.5,0.9999805863408227,0.7286261541319593,0.9999805863398814
300.0,100.0,20.0,0.5,0.9999805863408227,0.6982435160734088,0.9999805783104532
300.0,100.0,10.0,0.5,0.9999805863408227,0.6621644848579806,0.9999728982297551
300.0,100.0,1.0,0.5,0.9999805863408227,0.5480473613684533,0.5644946200444598
200.0,100.0,100.0,0.5,0.9999753415601833,0.9999753415601833,0.9999753396380252
200.0,100.0,50.0,0.5,0.9999753415601833,0.7840403439348784,0.9999753415601329
200.0,100.0,33.0,0.5,0.9999753415601833,0.7171620424642133,0.9999753406471174
200.0,100.0,20.0,0.5,0.9999753415601833,0.6512370702086552,0.9999749294175854
200.0,100.0,10.0,0.5,0.9999753415601833,0.6071477367035081,0.9997825272377872
200.0,100.0,1.0,0.5,0.9999753415601833,0.5419178609921087,0.5596464869593685
100.0,100.0,100.0,0.5,0.9961546200610626,0.9975038692507734,0.9977118376186791
100.0,100.0,50.0,0.5,0.9961546200610626,0.7446432787319808,0.991003449803164
100.0,100.0,33.0,0.5,0.9961546200610626,0.668327239485004,0.9864351466344489
100.0,100.0,20.0,0.5,0.9961546200610626,0.6095162379862198,0.9743488875967263
100.0,100.0,10.0,0.5,0.9961546200610626,0.579602603514398,0.9568719761670574
100.0,100.0,1.0,0.5,0.9961546200610626,0.5221457325697485,0.5381574016129552
1000.0,100.0,100.0,0.7,0.9999881326548827,0.9999881326548827,0.9999875354312288
1000.0,100.0,50.0,0.7,0.9999881326548827,0.792110784454198,0.9999881326548761
1000.0,100.0,33.0,0.7,0.9999881326548827,0.7200864129554649,0.9999881326548827
1000.0,100.0,20.0,0.7,0.9999881326548827,0.6806298945402326,0.9999881326548554
1000.0,100.0,10.0,0.7,0.9999881326548827,0.6607918513926565,0.9999881294004898
1000.0,100.0,1.0,0.7,0.9999881326548827,0.6446408676284425,0.6494465495543165
500.0,100.0,100.0,0.7,0.9999863246053139,0.9999863246053139,0.9999856854728418
500.0,100.0,50.0,0.7,0.9999863246053139,0.7907792110808904,0.9999863246053139
500.0,100.0,33.0,0.7,0.9999863246053139,0.7356024307350766,0.9999863246053134
500.0,100.0,20.0,0.7,0.9999863246053139,0.683711505300564,0.9999863245783428
500.0,100.0,10.0,0.7,0.9999863246053139,0.6675240494461449,0.9999857685635373
500.0,100.0,1.0,0.7,0.9999863246053139,0.6449353159632951,0.6489816964172195
300.0,100.0,100.0,0.7,0.9999845622189552,0.9999845622189552,0.9999843668410973
300.0,100.0,50.0,0.7,0.9999845622189552,0.7937206451141419,0.9999845622189552
300.0,100.0,33.0,0.7,0.9999845622189552,0.7486125436039093,0.9999845622194387
300.0,100.0,20.0,0.7,0.9999845622189552,0.7052144673723255,0.9999845568111951
300.0,100.0,10.0,0.7,0.9999845622189552,0.6771161029980894,0.9999710023521824
300.0,100.0,1.0,0.7,0.9999845622189552,0.644889322249716,0.6483254257417959
200.0,100.0,100.0,0.7,0.9999800849401903,0.9999800849401903,0.9999800831574513
200.0,100.0,50.0,0.7,0.9999800849401903,0.7810972260077098,0.9999800849400379
200.0,100.0,33.0,0.7,0.9999800849401903,0.7295155950966754,0.9999800833916296
200.0,100.0,20.0,0.7,0.9999800849401903,0.6866709175447955,0.999979713353878
200.0,100.0,10.0,0.7,0.9999800849401903,0.6602316880247285,0.9992206613513169
200.0,100.0,1.0,0.7,0.9999800849401903,0.6436220061336992,0.6460048382341853
100.0,100.0,100.0,0.7,0.9751874910813136,0.9995871571426868,0.9996100192806644
100.0,100.0,50.0,0.7,0.9751874910813136,0.8189604800531392,0.999330800582351
100.0,100.0,33.0,0.7,0.9751874910813136,0.7248923780803609,0.9911788238070366
100.0,100.0,20.0,0.7,0.9751874910813136,0.6939821496489258,0.9804839612064069
100.0,100.0,10.0,0.7,0.9751874910813136,0.6653481334304334,0.9593062273079375
100.0,100.0,1.0,0.7,0.9751874910813136,0.6443533814351122,0.6475919429429062
1000.0,100.0,100.0,0.9,0.9999853048134733,0.9999853048134733,0.9999850842534643
1000.0,100.0,50.0,0.9,0.9999853048134733,0.9586375037628488,0.9999853048130477
1000.0,100.0,33.0,0.9,0.9999853048134733,0.9411559805912528,0.9999853048134733
1000.0,100.0,20.0,0.9,0.9999853048134733,0.9140947010858749,0.9999853048134691
1000.0,100.0,10.0,0.9,0.9999853048134733,0.8924277971783723,0.9999853029216145
1000.0,100.0,1.0,0.9,0.9999853048134733,0.873670014377124,0.8741892525455194
500.0,100.0,100.0,0.9,0.9999823531683564,0.9999823531683564,0.9999822202503361
500.0,100.0,50.0,0.9,0.9999823531683564,0.9399010354273668,0.9999823531683564
500.0,100.0,33.0,0.9,0.9999823531683564,0.9259836644499345,0.9999823531683564
500.0,100.0,20.0,0.9,0.9999823531683564,0.9055776242052668,0.9999823531500418
500.0,100.0,10.0,0.9,0.9999823531683564,0.8908223177172783,0.9999822568966761
500.0,100.0,1.0,0.9,0.9999823531683564,0.8736985281873191,0.8741723507353246
300.0,100.0,100.0,0.9,0.99997903713617,0.99997903713617,0.9999787880710945
300.0,100.0,50.0,0.9,0.99997903713617,0.954261641603977,0.99997903713617
300.0,100.0,33.0,0.9,0.99997903713617,0.9157799948027259,0.9999790371357807
300.0,100.0,20.0,0.9,0.99997903713617,0.8978161037006817,0.999979038176036
300.0,100.0,10.0,0.9,0.99997903713617,0.8820307992245694,0.999975117469411
300.0,100.0,1.0,0.9,0.99997903713617,0.873687682092285,0.8741883297596205
200.0,100.0,100.0,0.9,0.9999732278971917,0.9999732278971917,0.9999732263206691
200.0,100.0,50.0,0.9,0.9999732278971917,0.9648682240186391,0.9999732278968159
200.0,100.0,33.0,0.9,0.9999732278971917,0.9318202641004528,0.9999732272252522
200.0,100.0,20.0,0.9,0.9999732278971917,0.8914838109458729,0.9999740065218817
200.0,100.0,10.0,0.9,0.9999732278971917,0.8812556502252125,0.9998949781146128
200.0,100.0,1.0,0.9,0.9999732278971917,0.873217864777929,0.8736022587979108
100.0,100.0,100.0,0.9,0.997266013503143,0.9996277253608344,0.999195620732886
100.0,100.0,50.0,0.9,0.997266013503143,0.9369808807358253,0.998560896962133
100.0,100.0,33.0,0.9,0.997266013503143,0.9083925409755581,0.9972369541458174
100.0,100.0,20.0,0.9,0.997266013503143,0.8871712196350693,0.9953183942614967
100.0,100.0,10.0,0.9,0.997266013503143,0.8841850517988308,0.9898473147173708
100.0,100.0,1.0,0.9,0.997266013503143,0.8689776287408825,0.8686979888669095
1000.0,100.0,100.0,0.99,0.9999863538103814,0.9999863538103814,0.999986161504163
1000.0,100.0,50.0,0.99,0.9999863538103814,0.9932105131827682,0.9999863538100288
1000.0,100.0,33.0,0.99,0.9999863538103814,0.9905373844961961,0.9999863538103814
1000.0,100.0,20.0,0.99,0.9999863538103814,0.9883685245455845,0.9999863538103828
1000.0,100.0,10.0,0.99,0.9999863538103814,0.9873651514589926,0.9999863530471604
1000.0,100.0,1.0,0.99,0.9999863538103814,0.9870046595176223,0.9870160794308018
500.0,100.0,100.0,0.99,0.9999841789625434,0.9999841789625434,0.999984180125468
500.0,100.0,50.0,0.99,0.9999841789625434,0.9920057737227129,0.9999841789625434
500.0,100.0,33.0,0.99,0.9999841789625434,0.9907363673517273,0.9999841789625434
500.0,100.0,20.0,0.99,0.9999841789625434,0.9892996184668633,0.9999841789586107
500.0,100.0,10.0,0.99,0.9999841789625434,0.9879855204636515,0.9999841862132801
500.0,100.0,1.0,0.99,0.9999841789625434,0.9869723933126426,0.9869837561144391
300.0,100.0,100.0,0.99,0.999982356564087,0.999982356564087,0.9999823249045868
300.0,100.0,50.0,0.99,0.999982356564087,0.992469662921386,0.999982356564087
300.0,100.0,33.0,0.99,0.999982356564087,0.9902494071454466,0.9999823565640923
300.0,100.0,20.0,0.99,0.999982356564087,0.9889742928498049,0.9999823561912282
300.0,100.0,10.0,0.99,0.999982356564087,0.987960476904621,0.9999820734000144
300.0,100.0,1.0,0.99,0.999982356564087,0.9868845558095118,0.9869000308837818
200.0,100.0,100.0,0.99,0.999979797107904,0.999979797107904,0.9999797981444014
200.0,100.0,50.0,0.99,0.999979797107904,0.9937343819271267,0.9999797971077918
200.0,100.0,33.0,0.99,0.999979797107904,0.9908865092613209,0.9999797973529769
200.0,100.0,20.0,0.99,0.999979797107904,0.9892082870441447,0.9999798096665174
200.0,100.0,10.0,0.99,0.999979797107904,0.9879793409621208,0.9999467915423713
200.0,100.0,1.0,0.99,0.999979797107904,0.9868592924565529,0.986878577233158
100.0,100.0,100.0,0.99,0.9995500882282293,0.9994051500363045,0.9994008089133077
100.0,100.0,50.0,0.99,0.9995500882282293,0.9925628775981973,0.9992317416806329
100.0,100.0,33.0,0.99,0.9995500882282293,0.989581735949895,0.9989440075965903
100.0,100.0,20.0,0.99,0.9995500882282293,0.9883740960615047,0.9987241458802772
100.0,100.0,10.0,0.99,0.9995500882282293,0.9875505968610045,0.9982891676727909
100.0,100.0,1.0,0.99,0.9995500882282293,0.9869418711927127,0.9869620007369672
500.0,50.0,50.0,0.01,0.9999717018184049,0.9999717018184049,0.9999716988367259
500.0,50.0,25.0,0.01,0.9999717018184049,0.500546059485681,0.9999717018184049
500.0,50.0,16.0,0.01,0.9999717018184049,0.31750748209240875,0.9999717018172817
500.0,50.0,10.0,0.01,0.9999717018184049,0.13223831266942065,0.9999717066971292
500.0,50.0,5.0,0.01,0.9999717018184049,0.07465394316699847,0.9999688743653048
250.0,50.0,50.0,0.01,0.9999677094397873,0.9999677094397873,0.9999677094400444
250.0,50.0,25.0,0.01,0.9999677094397873,0.4807248620471307,0.9999677094397611
250.0,50.0,16.0,0.01,0.9999677094397873,0.2805422203902752,0.9999677090762218
250.0,50.0,10.0,0.01,0.9999677094397873,0.21600939328326285,0.9999676964901486
250.0,50.0,5.0,0.01,0.9999677094397873,0.0920063042912429,0.999862589077437
150.0,50.0,50.0,0.01,0.9999610441422049,0.9999610441422049,0.9999610441422049
150.0,50.0,25.0,0.01,0.9999610441422049,0.5497124212127054,0.9999610441004116
150.0,50.0,16.0,0.01,0.9999610441422049,0.3108917484931596,0.9999609983827358
150.0,50.0,10.0,0.01,0.9999610441422049,0.211302035270869,0.9999493217385002
150.0,50.0,5.0,0.01,0.9999610441422049,0.11733729170705731,0.9962453581705029
100.0,50.0,50.0,0.01,0.9999481908943496,0.9999481908943496,0.9999481908943496
100.0,50.0,25.0,0.01,0.9999481908943496,0.5361302783065227,0.9999482205129604
100.0,50.0,16.0,0.01,0.9999481908943496,0.34746848487108895,0.999942477973007
100.0,50.0,10.0,0.01,0.9999481908943496,0.2306737248890136,0.9997142879725994
100.0,50.0,5.0,0.01,0.9999481908943496,0.17093353265393707,0.9862237200254675
50.0,50.0,50.0,0.01,0.995093151537802,0.989479560887242,0.9866281752525471
50.0,50.0,25.0,0.01,0.995093151537802,0.4624763906966528,0.9761604418871466
50.0,50.0,16.0,0.01,0.995093151537802,0.2778074037466093,0.956740304981968
50.0,50.0,10.0,0.01,0.995093151537802,0.18427350068656367,0.9408365080415788
50.0,50.0,5.0,0.01,0.995093151537802,0.13996964417956292,0.9037981713680653
500.0,50.0,50.0,0.1,0.9999661791589703,0.9999661791589703,0.9999661788824528
500.0,50.0,25.0,0.1,0.9999661791589703,0.4832052849388998,0.9999661791589705
500.0,50.0,16.0,0.1,0.9999661791589703,0.2975619889223392,0.9999661791789838
500.0,50.0,10.0,0.1,0.9999661791589703,0.17248985443775477,0.9999661966866692
500.0,50.0,5.0,0.1,0.9999661791589703,0.044791490696906244,0.9998778207623983
250.0,50.0,50.0,0.1,0.9999617506800614,0.9999617506800614,0.9999617506801374
250.0,50.0,25.0,0.1,0.9999617506800614,0.32293053231044366,0.9999617506798268
250.0,50.0,16.0,0.1,0.9999617506800614,0.2251740314758005,0.9999617512259059
250.0,50.0,10.0,0.1,0.9999617506800614,0.10453546003307423,0.999961789643074
250.0,50.0,5.0,0.1,0.9999617506800614,0.033125066249684254,0.9986813485281704
150.0,50.0,50.0,0.1,0.999953591043649,0.999953591043649,0.999953591043649
150.0,50.0,25.0,0.1,0.999953591043649,0.4304162970670746,0.9999535910875832
150.0,50.0,16.0,0.1,0.999953591043649,0.19615064372132118,0.9999534279700716
150.0,50.0,10.0,0.1,0.999953591043649,0.15142859101688755,0.9999419646281059
150.0,50.0,5.0,0.1,0.999953591043649,0.0485059412521035,0.990644730558465
100.0,50.0,50.0,0.1,0.9999305224247371,0.9999305224247371,0.9999305224247371
100.0,50.0,25.0,0.1,0.9999305224247371,0.46627256966295816,0.9999305772718987
100.0,50.0,16.0,0.1,0.9999305224247371,0.18297105834338367,0.9999265097465796
100.0,50.0,10.0,0.1,0.9999305224247371,0.14490489709283316,0.9988082016050495
100.0,50.0,5.0,0.1,0.9999305224247371,0.05450493051462035,0.9341434060441635
50.0,50.0,50.0,0.1,0.9794573553970005,0.9993535019096953,0.9993294069647517
50.0,50.0,25.0,0.1,0.9794573553970005,0.40712230078510725,0.9775779629913574
50.0,50.0,16.0,0.1,0.9794573553970005,0.30340022354443397,0.9492497923928581
50.0,50.0,10.0,0.1,0.9794573553970005,0.10166875660806873,0.8836994496860482
50.0,50.0,5.0,0.1,0.9794573553970005,0.0640543843298712,0.7035396783786737
500.0,50.0,50.0,0.2,0.9999669286687926,0.9999669286687926,0.9999668926452567
500.0,50.0,25.0,0.2,0.9999669286687926,0.7012745740997344,0.9999669286687926
500.0,50.0,16.0,0.2,0.9999669286687926,0.5404975326537278,0.9999669286616008
500.0,50.0,10.0,0.2,0.9999669286687926,0.42023309831413325,0.9999669226845255
500.0,50.0,5.0,0.2,0.9999669286687926,0.39347891886149844,0.999922332575762
250.0,50.0,50.0,0.2,0.9999638023792975,0.9999638023792975,0.9999638023784595
250.0,50.0,25.0,0.2,0.9999638023792975,0.7532862816858765,0.9999638023791861
250.0,50.0,16.0,0.2,0.9999638023792975,0.622476462658986,0.9999638018756463
250.0,50.0,10.0,0.2,0.9999638023792975,0.5255956734001375,0.9999632668755035
250.0,50.0,5.0,0.2,0.9999638023792975,0.32479597696476337,0.9994146792014831
150.0,50.0,50.0,0.2,0.9999538340217526,0.9999538340217526,0.9999538340217526
150.0,50.0,25.0,0.2,0.9999538340217526,0.7086948670877,0.9999538339738033
150.0,50.0,16.0,0.2,0.9999538340217526,0.6629556892381137,0.9999538142312823
150.0,50.0,10.0,0.2,0.9999538340217526,0.44994703722817353,0.9999506956889207
150.0,50.0,5.0,0.2,0.9999538340217526,0.3397825308640723,0.995042130050584
100.0,50.0,50.0,0.2,0.9999358902980892,0.9999358902980892,0.9999358902980892
100.0,50.0,25.0,0.2,0.9999358902980892,0.7471445447530007,0.999935992574185
100.0,50.0,16.0,0.2,0.9999358902980892,0.6666691877675449,0.9999394754783116
100.0,50.0,10.0,0.2,0.9999358902980892,0.5091031879385246,0.9996199467764394
100.0,50.0,5.0,0.2,0.9999358902980892,0.3516112262111136,0.9775011424765558
50.0,50.0,50.0,0.2,0.9760455801619633,0.9749800685603653,0.9758765026489377
50.0,50.0,25.0,0.2,0.9760455801619633,0.7254575441664135,0.8883741416017035
50.0,50.0,16.0,0.2,0.9760455801619633,0.6201678502753155,0.8795015261176082
50.0,50.0,10.0,0.2,0.9760455801619633,0.5740557770717405,0.8483603088151578
50.0,50.0,5.0,0.2,0.9760455801619633,0.44719130636890203,0.7960595626039166
500.0,50.0,50.0,0.5,0.9999539202726861,0.9999539202726861,0.999953888216221
500.0,50.0,25.0,0.5,0.9999539202726861,0.5432479476449039,0.9999539202726863
500.0,50.0,16.0,0.5,0.9999539202726861,0.40412782345107434,0.999953920272519
500.0,50.0,10.0,0.5,0.9999539202726861,0.3279399501830591,0.999953933412377
500.0,50.0,5.0,0.5,0.9999539202726861,0.184830908067532,0.9999125355954387
250.0,50.0,50.0,0.5,0.9999485441060977,0.9999485441060977,0.9999485440926668
250.0,50.0,25.0,0.5,0.9999485441060977,0.7204725351622814,0.9999485441060495
250.0,50.0,16.0,0.5,0.9999485441060977,0.3785059671215021,0.9999485458903584
250.0,50.0,10.0,0.5,0.9999485441060977,0.3486452460096906,0.9999484287419577
250.0,50.0,5.0,0.5,0.9999485441060977,0.18168558758449482,0.9995085586724517
150.0,50.0,50.0,0.5,0.9999435901334852,0.9999435901334852,0.9999435901334852
150.0,50.0,25.0,0.5,0.9999435901334852,0.638161847647307,0.9999435899474883
150.0,50.0,16.0,0.5,0.9999435901334852,0.47527436904936216,0.9999434298737939
150.0,50.0,10.0,0.5,0.9999435901334852,0.367138261540639,0.9999273247074656
150.0,50.0,5.0,0.5,0.9999435901334852,0.14579553302164427,0.9941040366813415
100.0,50.0,50.0,0.5,0.9999423715188251,0.9999423715188253,0.9999423715188251
100.0,50.0,25.0,0.5,0.9999423715188251,0.613749021173785,0.9999423779959415
100.0,50.0,16.0,0.5,0.9999423715188251,0.5242202140837806,0.9999424457116874
100.0,50.0,10.0,0.5,0.9999423715188251,0.24539592567336987,0.9997372439220423
100.0,50.0,5.0,0.5,0.9999423715188251,0.21848827137606264,0.9734819737162408
50.0,50.0,50.0,0.5,0.9978029559709375,0.996711560539281,0.9903444470369239
50.0,50.0,25.0,0.5,0.9978029559709375,0.49022164108956723,0.9429823820483287
50.0,50.0,16.0,0.5,0.9978029559709375,0.35491771219491886,0.9156038472672877
50.0,50.0,10.0,0.5,0.9978029559709375,0.31281946437182806,0.8888478080419433
50.0,50.0,5.0,0.5,0.9978029559709375,0.1432585853502123,0.7984609054807066
500.0,50.0,50.0,0.7,0.9999585333353558,0.9999585333353558,0.9999585189398044
500.0,50.0,25.0,0.7,0.9999585333353558,0.7065594068458647,0.9999585333353558
500.0,50.0,16.0,0.7,0.9999585333353558,0.5814475519818487,0.9999585333365074
500.0,50.0,10.0,0.7,0.9999585333353558,0.4601225646252757,0.9999585393255453
500.0,50.0,5.0,0.7,0.9999585333353558,0.2836051391634339,0.9999218337146846
250.0,50.0,50.0,0.7,0.9999561252039889,0.9999561252039889,0.9999561252047195
250.0,50.0,25.0,0.7,0.9999561252039889,0.6815735070218782,0.9999561252040515
250.0,50.0,16.0,0.7,0.9999561252039889,0.521786539928148,0.9999561248841045
250.0,50.0,10.0,0.7,0.9999561252039889,0.45111641367370137,0.999955960804095
250.0,50.0,5.0,0.7,0.9999561252039889,0.25884736580620016,0.9992274994146465
150.0,50.0,50.0,0.7,0.9999479712995376,0.9999479712995376,0.9999479712995376
150.0,50.0,25.0,0.7,0.9999479712995376,0.6466756798834192,0.9999479713400468
150.0,50.0,16.0,0.7,0.9999479712995376,0.5748609848582198,0.9999479704754682
150.0,50.0,10.0,0.7,0.9999479712995376,0.4598071965956493,0.9999404435389536
150.0,50.0,5.0,0.7,0.9999479712995376,0.28393089797877225,0.9943948400415451
100.0,50.0,50.0,0.7,0.9999330369583072,0.9999330369583072,0.9999330369583072
100.0,50.0,25.0,0.7,0.9999330369583072,0.6255570745859449,0.99993303160903
100.0,50.0,16.0,0.7,0.9999330369583072,0.5703676352701766,0.9999338966926414
100.0,50.0,10.0,0.7,0.9999330369583072,0.36819553421017903,0.9998567301696059
100.0,50.0,5.0,0.7,0.9999330369583072,0.33909097418012757,0.9857775937600078
50.0,50.0,50.0,0.7,0.9442739707009093,0.994986479464896,0.9951747272429615
50.0,50.0,25.0,0.7,0.9442739707009093,0.6107710165820852,0.9698903709527149
50.0,50.0,16.0,0.7,0.9442739707009093,0.48786657676808676,0.9413464866964079
50.0,50.0,10.0,0.7,0.9442739707009093,0.437520350355888,0.9275959209290963
50.0,50.0,5.0,0.7,0.9442739707009093,0.2583572762613242,0.8654536721081523
500.0,50.0,50.0,0.9,0.9999715164115447,0.9999715164115447,0.9999714123277501
500.0,50.0,25.0,0.9,0.9999715164115447,0.9262308568825744,0.9999715164115447
500.0,50.0,16.0,0.9,0.9999715164115447,0.8992122869254549,0.9999715164152482
500.0,50.0,10.0,0.9,0.9999715164115447,0.8900889228311004,0.9999715188519471
500.0,50.0,5.0,0.9,0.9999715164115447,0.8756364571356732,0.9999606063426799
250.0,50.0,50.0,0.9,0.9999685214097178,0.9999685214097178,0.9999685214105635
250.0,50.0,25.0,0.9,0.9999685214097178,0.9515643062602759,0.9999685214097594
250.0,50.0,16.0,0.9,0.9999685214097178,0.927512330385234,0.9999685219007043
250.0,50.0,10.0,0.9,0.9999685214097178,0.9049151113449895,0.9999686145450324
250.0,50.0,5.0,0.9,0.9999685214097178,0.8709351432816832,0.9998300461244689
150.0,50.0,50.0,0.9,0.9999652503331297,0.9999652503331297,0.9999652503331296
150.0,50.0,25.0,0.9,0.9999652503331297,0.948587038731672,0.9999652503632406
150.0,50.0,16.0,0.9,0.9999652503331297,0.9277894782504513,0.9999652622614663
150.0,50.0,10.0,0.9,0.9999652503331297,0.9113785293211857,0.9999655771508824
150.0,50.0,5.0,0.9,0.9999652503331297,0.8686385913549229,0.999141889553432
100.0,50.0,50.0,0.9,0.9999584550227126,0.9999584550227126,0.9999584550227126
100.0,50.0,25.0,0.9,0.9999584550227126,0.9471012834456993,0.9999584551761724
100.0,50.0,16.0,0.9,0.9999584550227126,0.9131610191635197,0.9999568646547966
100.0,50.0,10.0,0.9,0.9999584550227126,0.8862637299230504,0.9999039687746784
100.0,50.0,5.0,0.9,0.9999584550227126,0.8740179118874492,0.9968679780441368
50.0,50.0,50.0,0.9,0.9927076136583465,0.989078639094827,0.9923269839184646
50.0,50.0,25.0,0.9,0.9927076136583465,0.921864512783995,0.9920863328835869
50.0,50.0,16.0,0.9,0.9927076136583465,0.89747957943123,0.9913817636044655
50.0,50.0,10.0,0.9,0.9927076136583465,0.8821608388954703,0.989680609417487
50.0,50.0,5.0,0.9,0.9927076136583465,0.8773165363059546,0.9741653939874444
500.0,50.0,50.0,0.99,0.9999378876656209,0.9999378876656209,0.9999372332760982
500.0,50.0,25.0,0.99,0.9999378876656209,0.9833175979814476,0.9999378876656209
500.0,50.0,16.0,0.99,0.9999378876656209,0.9802950432693198,0.9999378876672053
500.0,50.0,10.0,0.99,0.9999378876656209,0.977072046068789,0.9999378869055647
500.0,50.0,5.0,0.99,0.9999378876656209,0.9719017281190506,0.9999351581486623
250.0,50.0,50.0,0.99,0.9999268760021738,0.9999268760021738,0.9999268760021915
250.0,50.0,25.0,0.99,0.9999268760021738,0.9834490060002641,0.9999268760021521
250.0,50.0,16.0,0.99,0.9999268760021738,0.9749308168444616,0.9999268766349131
250.0,50.0,10.0,0.99,0.9999268760021738,0.9725353209678502,0.9999267157063483
250.0,50.0,5.0,0.99,0.9999268760021738,0.9717218644445781,0.9999052037860026
150.0,50.0,50.0,0.99,0.9999182900405085,0.9999182900405084,0.9999182900405086
150.0,50.0,25.0,0.99,0.9999182900405085,0.9816568118124754,0.999918289968863
150.0,50.0,16.0,0.99,0.9999182900405085,0.9778907677821356,0.999918247381996
150.0,50.0,10.0,0.99,0.9999182900405085,0.9723132716127145,0.9999158172692734
150.0,50.0,5.0,0.99,0.9999182900405085,0.9706309908104259,0.9994034137742336
100.0,50.0,50.0,0.99,0.9998968898554296,0.9998968898554296,0.9998968898554296
100.0,50.0,25.0,0.99,0.9998968898554296,0.9769452414259631,0.9998968639579844
100.0,50.0,16.0,0.99,0.9998968898554296,0.9738281397952888,0.9998946282188056
100.0,50.0,10.0,0.99,0.9998968898554296,0.9701389649339233,0.9998610006842835
100.0,50.0,5.0,0.99,0.9998968898554296,0.9693813636712806,0.9986991152227827
50.0,50.0,50.0,0.99,0.9986514425711165,0.9983701641775468,0.9983577132522341
50.0,50.0,25.0,0.99,0.9986514425711165,0.9832995853874589,0.9964997481572269
50.0,50.0,16.0,0.99,0.9986514425711165,0.9738725578374385,0.9951093684764046
50.0,50.0,10.0,0.99,0.9986514425711165,0.9696560999859368,0.9921006559463996
50.0,50.0,5.0,0.99,0.9986514425711165,0.9693643248516597,0.9882390614229899
100.0,10.0,10.0,0.01,0.9998661228788701,0.9998661228788701,0.9998661228788701
100.0,10.0,5.0,0.01,0.9998661228788701,0.4591537571043811,0.9998640505769781
100.0,10.0,3.0,0.01,0.9998661228788701,0.23605964378297062,0.999685144044352
100.0,10.0,2.0,0.01,0.9998661228788701,0.2354197888483448,0.9956605911198996
100.0,10.0,1.0,0.01,0.9998661228788701,-0.0019288927149503365,0.9514267909469448
50.0,10.0,10.0,0.01,0.9998663925287633,0.9998663925287633,0.9998663925287633
50.0,10.0,5.0,0.01,0.9998663925287633,0.29668282770671417,0.9998614450916105
50.0,10.0,3.0,0.01,0.9998663925287633,0.13222614294818558,0.9992141860510193
50.0,10.0,2.0,0.01,0.9998663925287633,0.1309933653410521,0.9946619756123583
50.0,10.0,1.0,0.01,0.9998663925287633,0.07483414540173239,0.9229738170184434
30.0,10.0,10.0,0.01,0.9998424561528526,0.9998424561528526,0.9998424561528526
30.0,10.0,5.0,0.01,0.9998424561528526,0.34378877253073103,0.9996845461333251
30.0,10.0,3.0,0.01,0.9998424561528526,0.1748334363378209,0.9966340804266413
30.0,10.0,2.0,0.01,0.9998424561528526,0.17198854189158042,0.9910130715339158
30.0,10.0,1.0,0.01,0.9998424561528526,0.04877029266208155,0.7029985114787343
20.0,10.0,10.0,0.01,0.9998151462365163,0.9998151462365163,0.9998151462365163
